"file"	"nose.dip"	"bodycentre.raw.distance"	"bodycentre.distance.moving"	"bodycentre.raw.speed"	"bodycentre.speed.moving"	"bodycentre.time.moving"	"bodycentre.total.time"	"bodycentre.time.stationary"	"bodycentre.percentage.moving"	"bodycentre.center.raw.distance"	"bodycentre.center.distance.moving"	"bodycentre.center.raw.speed"	"bodycentre.center.speed.moving"	"bodycentre.center.time.moving"	"bodycentre.center.total.time"	"bodycentre.center.time.stationary"	"bodycentre.center.percentage.moving"	"bodycentre.center.transitions"	"bodycentre.open.raw.distance"	"bodycentre.open.distance.moving"	"bodycentre.open.raw.speed"	"bodycentre.open.speed.moving"	"bodycentre.open.time.moving"	"bodycentre.open.total.time"	"bodycentre.open.time.stationary"	"bodycentre.open.percentage.moving"	"bodycentre.open.transitions"	"bodycentre.closed.raw.distance"	"bodycentre.closed.distance.moving"	"bodycentre.closed.raw.speed"	"bodycentre.closed.speed.moving"	"bodycentre.closed.time.moving"	"bodycentre.closed.total.time"	"bodycentre.closed.time.stationary"	"bodycentre.closed.percentage.moving"	"bodycentre.closed.transitions"	"bodycentre.open.top.raw.distance"	"bodycentre.open.top.distance.moving"	"bodycentre.open.top.raw.speed"	"bodycentre.open.top.speed.moving"	"bodycentre.open.top.time.moving"	"bodycentre.open.top.total.time"	"bodycentre.open.top.time.stationary"	"bodycentre.open.top.percentage.moving"	"bodycentre.open.top.transitions"	"bodycentre.open.bottom.raw.distance"	"bodycentre.open.bottom.distance.moving"	"bodycentre.open.bottom.raw.speed"	"bodycentre.open.bottom.speed.moving"	"bodycentre.open.bottom.time.moving"	"bodycentre.open.bottom.total.time"	"bodycentre.open.bottom.time.stationary"	"bodycentre.open.bottom.percentage.moving"	"bodycentre.open.bottom.transitions"	"bodycentre.closed.left.raw.distance"	"bodycentre.closed.left.distance.moving"	"bodycentre.closed.left.raw.speed"	"bodycentre.closed.left.speed.moving"	"bodycentre.closed.left.time.moving"	"bodycentre.closed.left.total.time"	"bodycentre.closed.left.time.stationary"	"bodycentre.closed.left.percentage.moving"	"bodycentre.closed.left.transitions"	"bodycentre.closed.right.raw.distance"	"bodycentre.closed.right.distance.moving"	"bodycentre.closed.right.raw.speed"	"bodycentre.closed.right.speed.moving"	"bodycentre.closed.right.time.moving"	"bodycentre.closed.right.total.time"	"bodycentre.closed.right.time.stationary"	"bodycentre.closed.right.percentage.moving"	"bodycentre.closed.right.transitions"
"EPM_24W_2307_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	34	1508.12128070248	991.668157017162	4.92721275713041	9.70321092971783	102.2	306.08	203.88	33.3899634082593	239.23306631376	128.104072966594	3.41371384580137	7.62524243848774	16.8	70.08	53.28	23.972602739726	51	794.414207638492	588.309799840135	6.38596629934479	10.7591404506243	54.68	124.4	69.72	43.9549839228296	19	473.0472330432	274.639897763725	4.25555265422095	8.97516005763807	30.6	111.16	80.56	27.5278877293991	34	204.402979767663	134.826130271246	4.83908569525716	9.63043787651758	14	42.24	28.24	33.1439393939394	10	268.644253275538	139.813767492479	3.89791429593061	8.42251611400475	16.6	68.92	52.32	24.0858966918166	24	612.589683963426	454.539834642214	6.41858428293615	10.710175180071	42.44	95.44	53	44.4677284157586	13	181.824523675066	133.769965197921	6.27847112137658	10.9289187253204	12.24	28.96	16.72	42.2651933701657	6
"EPM_24W_2308_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	57.5	2138.6845155071	1688.41333186163	7.08455186003412	13.0520511121029	129.36	301.88	172.52	42.8514641579436	155.008153194866	131.921032438649	8.94966242464587	12.9334345528087	10.2	17.32	7.12	58.891454965358	48	738.218601062671	650.290765360832	10.5219298897188	15.753167765524	41.28	70.16	28.88	58.8369441277081	20	1240.29661351031	901.197354372423	6.04786723966408	11.6313545995408	77.48	205.08	127.6	37.7803783889214	31	485.945903639742	358.122346309071	6.43466503760252	12.2309544504464	29.28	75.52	46.24	38.771186440678	12	754.350709870568	543.075008063352	5.82240436763328	11.2671163498621	48.2	129.56	81.36	37.2028403828342	19	313.383907578825	288.45505047253	12.4556402058356	15.5753266993806	18.52	25.16	6.64	73.6089030206677	10	424.834693483846	361.835714888302	9.44077096630769	15.8978785100309	22.76	45	22.24	50.5777777777778	10
"EPM_24W_2311_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	9	1186.11820000246	724.13353701455	3.77552266361872	10.5313196191761	68.76	314.16	245.4	21.8869365928189	187.161639910349	87.8398400865928	3.52868853526299	8.47874904310741	10.36	53.04	42.68	19.5324283559578	36	983.066955057341	624.601864035767	4.18041739690994	10.881565575536	57.4	235.16	177.76	24.4089130804559	31	12.9346467855614	8.73687464298441	4.55445309350754	11.4958876881374	0.76	2.84	2.08	26.7605633802817	6	0	0	NA	NA	0	0	0	NA	0	12.9346467855614	8.73687464298441	4.55445309350754	11.4958876881374	0.76	2.84	2.08	26.7605633802817	6	469.575713415366	335.984304786155	6.02020145404315	10.9512485262763	30.68	78	47.32	39.3333333333333	18	513.491241641975	288.617559249611	3.26731510334675	10.8015553611382	26.72	157.16	130.44	17.0017816238229	13
"EPM_24W_2312_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	35	1295.41699850392	754.907219923741	4.30371095848479	9.55095166907568	79.04	301	221.96	26.2591362126246	245.118559945717	112.00382844528	3.93322464611227	7.65053472986883	14.64	62.32	47.68	23.4916559691913	40	743.614364977939	516.185318494822	5.45171821831334	10.5343942549964	49	136.4	87.4	35.9237536656891	29	301.876595619474	126.71807298364	3.30280739189797	8.22844629763894	15.4	91.4	76	16.8490153172866	18	198.296535383453	86.4582968970608	3.09451522133978	8.89488651204329	9.72	64.08	54.36	15.1685393258427	2	103.580060236021	40.2597760865789	3.79136384465672	7.08798874763712	5.68	27.32	21.64	20.7906295754026	16	483.917839966206	320.093038891006	5.1568397268351	10.6413909205787	30.08	93.84	63.76	32.0545609548167	15	259.696525011733	196.092279603816	6.10189203505012	10.3642853913222	18.92	42.56	23.64	44.4548872180451	14
"EPM_24W_2359_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	11	1297.05867675741	830.927061531457	4.42319832477632	10.2786623148374	80.84	293.24	212.4	27.5678625017051	187.848912997915	88.2402626074303	3.39813518447748	8.23136778054387	10.72	55.28	44.56	19.3921852387844	36	983.570354620974	655.917211417589	4.63423649934496	10.9979411706504	59.64	212.24	152.6	28.1002638522427	29	125.191981369926	86.3221597378431	5.24254528349773	8.26840610515738	10.44	23.88	13.44	43.7185929648241	8	117.923104409111	80.5338180960463	5.12709149604831	8.11832843710144	9.92	23	13.08	43.1304347826087	4	7.2688769608146	5.78834164179675	8.26008745547113	11.1314262342245	0.52	0.88	0.36	59.0909090909091	4	579.432373165766	379.529913976464	4.23685560957711	10.6849637943824	35.52	136.76	101.24	25.9725065808716	18	404.137981455208	276.387297441125	5.35423928795984	11.4588431774928	24.12	75.48	51.36	31.9554848966614	11
"EPM_24W_2401_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	25	1542.97864673428	1061.26119320537	5.23185489873282	10.70683205413	99.12	294.92	195.8	33.6091143360911	229.1546274458	114.69608965479	3.65361332024553	8.90497590487497	12.88	62.72	49.84	20.5357142857143	48	833.450732992008	612.104540803525	5.77501893702888	11.145384938156	54.92	144.32	89.4	38.0543237250554	25	475.800275365972	332.485637224914	5.72150403277985	10.6429461339601	31.24	83.16	51.92	37.5661375661376	24	268.768865600973	187.552051073031	5.38399169873744	9.87116058279111	19	49.92	30.92	38.0608974358974	12	207.031409764999	144.933586151883	6.22838176188324	11.8409792607748	12.24	33.24	21	36.8231046931408	12	321.145441051997	253.661513113659	6.79816767679927	11.0287614397243	23	47.24	24.24	48.6875529212532	11	512.305291940011	358.443027689867	5.27714557004544	11.2294181607101	31.92	97.08	65.16	32.8800988875155	14
"EPM_24W_2410_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	1	599.652851647387	207.316099762472	2.02969419052053	7.65569053775745	27.08	295.44	268.36	9.16598971026266	85.5289008386845	25.3173232759709	2.68958807668819	7.534917641658	3.36	31.8	28.44	10.5660377358491	14	486.692397492386	171.295671985823	1.90411736108132	7.4476379124271	23	255.6	232.6	8.99843505477308	9	23.4606140252478	6.73216520960882	3.47050503332068	9.90024295530708	0.68	6.76	6.08	10.0591715976331	6	0	0	NA	NA	0	0	0	NA	0	23.4606140252478	6.73216520960882	3.47050503332068	9.90024295530708	0.68	6.76	6.08	10.0591715976331	6	230.242809615848	70.1246211852744	1.66024523807216	7.36603163710865	9.52	138.68	129.16	6.86472454571676	5	256.449587876538	101.171050800549	2.19337656411682	7.50527083090126	13.48	116.92	103.44	11.5292507697571	4
"EPM_24W_2411_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	30	1454.13271743504	1005.09978933491	4.96833646793438	11.2679348580147	89.2	292.68	203.48	30.476971436381	170.988525358653	97.288118262781	4.29619410448878	8.74893149845153	11.12	39.8	28.68	27.9396984924623	38	870.539403527659	637.365294811747	5.48889913951866	12.1541818232599	52.44	158.6	106.16	33.0643127364439	27	383.409436181432	252.235562048264	4.30603589601788	10.388614581889	24.28	89.04	64.76	27.2686433063792	21	230.228643330313	146.128417133254	3.70380700338341	10.2330824323007	14.28	62.16	47.88	22.972972972973	12	153.18079285112	106.10714491501	5.69869021023512	10.610714491501	10	26.88	16.88	37.202380952381	9	424.987267722218	325.987564864813	5.32565498398769	12.2001334155993	26.72	79.8	53.08	33.483709273183	11	445.552135805442	311.377729946934	5.65421492138885	12.106443621576	25.72	78.8	53.08	32.6395939086294	16
"EPM_24W_2416_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	13	1817.25603394559	1329.75125154628	6.19631762801961	12.1995527664796	109	293.28	184.28	37.1658483360611	276.341589827073	142.562031201672	4.17939488546692	8.91012695010448	16	66.12	50.12	24.1984271022384	63	1444.79359129657	1123.78691370866	6.99590156544922	13.0067929827391	86.4	206.52	120.12	41.836141778036	47	96.1208528219443	63.4023066359496	4.6570180630787	9.606410096356	6.6	20.64	14.04	31.9767441860465	16	10.3143335073121	1.62628148247171	2.0145182631469	8.13140741235857	0.2	5.12	4.92	3.90625	8	85.8065193146322	61.7760251534779	5.52877057439641	9.65250393023092	6.4	15.52	9.12	41.2371134020619	8	973.519320756489	710.397480586166	6.185002037843	12.2566853103203	57.96	157.4	99.44	36.8233799237611	33	471.274270540084	413.389433122491	9.59434589861735	14.5354934290609	28.44	49.12	20.68	57.8990228013029	14
"EPM_24W_2419_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	34	1904.78104349081	1464.99828032767	6.54924028156654	11.8106923599458	124.04	290.84	166.8	42.6488791087883	215.256269760057	131.563150747191	4.36094549757003	8.70126658380895	15.12	49.36	34.24	30.6320907617504	47	1093.64187271254	859.448253764782	7.18933652848107	12.8275858770863	67	152.12	85.12	44.044175650802	27	595.100972653533	473.986875815701	6.68352395163447	11.3069388314814	41.92	89.04	47.12	47.0799640610961	22	262.512394470118	221.770785446609	8.05252743773367	11.6721466024531	19	32.6	13.6	58.2822085889571	8	332.588578183415	252.216090369092	5.89278132855095	11.0041924244804	22.92	56.44	33.52	40.6094968107725	14	572.115230230051	472.663664898045	8.56973083028836	13.7083429494793	34.48	66.76	32.28	51.6476932294787	13	521.526642482489	386.784588866736	6.10973105063835	11.8937450451026	32.52	85.36	52.84	38.0974695407685	14
"EPM_40W_2224_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	18	992.083869377987	431.483909436205	3.3003455401796	8.71332611947102	49.52	300.6	251.08	16.4737192282102	194.704207518308	61.880554450903	3.36160579278846	7.50977602559503	8.24	57.92	49.68	14.2265193370166	26	716.946685758508	339.601904324879	3.35649197452485	9.10949314176178	37.28	213.6	176.32	17.4531835205993	12	80.3247247428247	30.0014506604227	4.09820024198085	7.50036266510567	4	19.6	15.6	20.4081632653061	15	15.7008177162691	4.48867614072592	3.35487558039938	9.35140862651233	0.48	4.68	4.2	10.2564102564103	6	64.6239070265556	25.5127745196968	4.3313610607611	7.24794730673203	3.52	14.92	11.4	23.5924932975871	9	99.7960735514843	76.2296525422264	6.31620718680281	10.0832873733104	7.56	15.8	8.24	47.8481012658228	4	617.150612207024	263.372251782653	3.12007387364522	8.86178505325211	29.72	197.8	168.08	15.0252780586451	8
"EPM_40W_2230_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	19	618.02588657198	207.619118508385	1.98619966117746	8.66523866896433	23.96	311.16	287.2	7.70021853708703	178.449419234435	45.0465262322658	1.45554175558267	8.46739214892214	5.32	122.6	117.28	4.33931484502447	34	206.359641404509	101.398913431826	3.19442169356825	9.21808303925692	11	64.6	53.6	17.0278637770898	20	227.992142545715	61.1736788442934	2.15656585835901	8.00702602673998	7.64	105.72	98.08	7.22663639803254	17	203.018394309272	57.7145253277031	2.04820817503301	7.97161952040098	7.24	99.12	91.88	7.30427764326069	5	24.9737482364434	3.45915351659035	3.78390124794597	8.64788379147586	0.4	6.6	6.2	6.06060606060606	12	58.8957290495527	33.982894332747	4.99116347877565	8.0911653173207	4.2	11.8	7.6	35.5932203389831	4	147.463912354956	67.4160190990792	2.79287712793478	9.91412045574694	6.8	52.8	46	12.8787878787879	16
"EPM_40W_2237_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	30	1605.03670858881	1073.9549674956	5.42022392472244	10.4714797922738	102.56	296.12	193.56	34.634607591517	235.524897612391	129.592791266848	4.36480536716811	7.96024516381131	16.28	53.96	37.68	30.1704966641957	55	1111.74465239323	792.922036524488	6.04077728968283	11.3209885283336	70.04	184.04	114	38.0569441425777	25	257.767158583191	151.440139704266	4.43508531629716	9.32513175518876	16.24	58.12	41.88	27.9421885753613	30	121.466991872058	76.9221833697852	4.8431814941012	9.42673815806191	8.16	25.08	16.92	32.5358851674641	10	136.300166711133	74.5179563344804	4.12530770917472	9.22251934832678	8.08	33.04	24.96	24.455205811138	20	481.255533730395	383.214011693798	7.21738952805031	11.4597491535227	33.44	66.68	33.24	50.1499700059988	11	630.489118662833	409.708024830691	5.37226583727704	11.1942083287074	36.6	117.36	80.76	31.1860940695297	14
"EPM_40W_2238_WTcroppedDLC_resnet50_EPM_MasterthesisJun24shuffle1_1030000.csv"	81.5	2075.2011461829	1607.18087092041	7.03458015655222	12.7513556880388	126.04	295	168.96	42.7254237288136	175.222630939756	167.195903574984	12.6605947210806	16.014933292623	10.44	13.84	3.4	75.4335260115607	46	345.149793356647	291.830191695471	8.6115217903355	14.9810160007942	19.48	40.08	20.6	48.6027944111776	10	1553.19523360908	1148.15477564996	6.47812493163614	11.9450143117973	96.12	239.76	143.64	40.0900900900901	44	646.704037331283	448.268345239801	6.01249569850579	11.5176861572405	38.92	107.56	68.64	36.1844551878022	19	906.491196277799	699.886430410155	6.85696820179878	12.2357767554223	57.2	132.2	75	43.267776096823	25	249.733319617061	211.912657227514	8.80582932359173	14.4749082805679	14.64	28.36	13.72	51.6220028208745	6	95.4164737395854	79.9175344679573	8.14133734979398	16.511887286768	4.84	11.72	6.88	41.296928327645	4
